ENSG	R1t0	R1t0.5	R1t1	R1t2	R1t8	R1t16	R1t24	R1t30	R3t0	R3t0.5	R3t1	R3t2	R3t8	R3t16	R3t24	R3t30
ENSG00000088256	8.3247547791	8.2909561127	8.2566962332	8.1862281445	7.7399745935	8.1267702167	8.2980611563	8.4053496258	8.4757187353	8.3231356872	8.1710211346	7.8699294538	8.2260667213	7.9566426603	8.0150911329	8.0911369242
ENSG00000180370	8.7618615773	8.717548783	8.6741053585	8.5911844301	8.2160823348	8.6076321996	8.705554254	8.7496348045	8.9830990886	8.9619583538	8.9415030284	8.9059157844	9.0414887018	8.8624319535	8.7170235092	8.6081677656
ENSG00000153147	9.3907870187	9.353683519	9.3171390609	9.2465537843	8.9427177532	9.5705628274	9.4321213921	9.4357419269	9.5509275466	9.5039042434	9.4574023469	9.3692649093	9.6139177613	9.513482688	9.3835421876	9.2826425315
ENSG00000007168	11.7341494693	11.8063877062	11.8790361743	12.0271464432	12.2594741141	11.8076827796	11.7197173127	11.6402829764	11.9657252388	11.9331055751	11.9003902451	11.834609824	11.6886158573	11.6634449617	11.6275057639	11.5986066214
ENSG00000141367	7.4695450682	7.4700398741	7.4708648813	7.475428068	7.435890208	7.614877736	7.6051901666	7.56863103	7.4993859609	7.4731933977	7.4469742577	7.3942407487	7.7149333149	7.5204980294	7.3530888445	7.2287793948
ENSG00000121579	13.4177358809	13.4562491621	13.4955046352	13.5779100735	13.7041361002	13.4338588539	13.4159191801	13.4312327874	12.7332215329	13.0362240616	13.3367238737	13.9228232827	13.2167623882	13.5261669003	13.4890825084	13.4262670473
ENSG00000162076	8.6187245575	8.4237075881	8.2286683365	7.838492185	7.766562404	7.7750378443	7.7916023155	7.8054423814	8.2966540887	8.250171634	8.2044038416	8.1123173476	7.9659714559	8.1626902997	8.1930849892	8.20178284
ENSG00000183323	9.890910685	9.8761646818	9.862446973	9.8404860356	10.0058608417	10.0231533741	10.1360512014	10.2345472799	9.7445099597	9.8400228103	9.9353239025	10.1248375919	9.7798454277	9.8812601283	9.9577730873	10.0112792062
ENSG00000166813	7.3054529792	7.3987825003	7.4919524371	7.6796242712	7.7962823753	7.5520197897	7.7484963533	7.849152779	7.3357556881	7.2231244135	7.1094246441	6.879094891	7.322615474	7.3664792145	7.4308767197	7.4933269043
ENSG00000126249	11.0103760071	11.0333716682	11.0570779124	11.1087480083	11.237889953	11.2476969	11.217855377	11.1920314555	11.3173629434	11.24143201	11.1655262315	11.0141414138	11.1900116807	11.2185416583	11.2195634849	11.2163798313
ENSG00000147416	8.8480750979	8.8841975603	8.9201861594	8.9920308808	8.7174141765	8.7981370195	8.9203026696	8.9960308522	9.4659025487	9.1585874218	8.8512912078	8.2370208803	9.0355055	8.8929660566	8.7616819638	8.6641368682
ENSG00000111605	10.4998100079	10.434038213	10.3685744309	10.2389333976	9.866403757	10.0755294163	10.3814546586	10.6204188702	10.6831066295	10.5775551691	10.471918139	10.2599948087	10.2783103754	10.4589598786	10.6244546658	10.7466439373
ENSG00000104960	10.7569829887	10.6713515189	10.5854965095	10.4128822217	10.0835306248	10.3962631028	10.6356543384	10.809090296	10.9205835544	10.7870677466	10.6541898006	10.389519677	10.9757448719	10.6635754222	10.7491215219	10.8632197833
ENSG00000100911	14.9298295089	14.9399344995	14.9506617681	14.9755031764	14.8892185431	15.191585297	15.2457996512	15.2565076447	14.9443782549	14.9599561905	14.9753685181	15.0058185752	15.2694696564	15.1993902194	15.1783857491	15.1639995067
ENSG00000173153	11.8739098083	11.8414256587	11.8085829051	11.7420909241	11.4217005983	11.8009121473	12.0551066778	12.2314165748	11.9452782278	11.9020051143	11.8584045994	11.7695800652	12.2295004607	12.2962588267	12.1643771027	12.1341336253
ENSG00000129493	10.5006401946	10.4778299826	10.4559961854	10.4175697499	10.4713362754	10.6828949795	10.6450589639	10.5893568688	10.4594521185	10.5022373243	10.5449351035	10.6314413656	10.7679516959	10.6138617097	10.5984739878	10.5669904763
ENSG00000169093	9.8008313591	9.7213234179	9.6417327798	9.4806472815	9.0295492893	9.6378999941	9.626574152	9.613607246	9.7809655413	9.7921477326	9.8033627823	9.8258812009	9.9266565547	9.7593618941	9.6180512885	9.5157794481
ENSG00000235989	7.4791137085	7.5355499671	7.5920125466	7.7072887518	6.9767292062	7.4367794884	7.7109927094	7.9459736148	7.8098507001	7.7428326224	7.6757844366	7.5413430039	7.3589052628	7.4924090458	7.6580171242	7.7887846396
ENSG00000165376	5.2897978445	5.334884196	5.3803149478	5.4731939816	4.8320340628	4.8273631753	5.3479098538	5.6639210967	5.5922023051	5.5106399716	5.4271027476	5.2496044543	4.6876447078	5.1463415259	5.3312802492	5.4475701243
ENSG00000180447	10.5797396716	10.6474645497	10.7155069271	10.8529724574	10.9543568799	10.9531793101	10.9062823246	10.888695955	10.598165579	10.6430064253	10.6878541106	10.777692728	10.0899121026	10.4010970445	10.728619011	10.9769538522
ENSG00000180573	9.8823774552	9.7840162788	9.6853252886	9.4845746183	10.5380208096	9.9407888047	9.3639565625	8.9303743698	9.7379618633	9.8125652804	9.8880076775	10.0378423857	10.0333611765	10.0624401587	9.8195045349	9.6104007921
ENSG00000146049	4.4665739135	4.5651983304	4.6621788798	4.8538923885	6.5177640212	5.0233480013	4.6262891349	4.4515378221	4.7618875708	4.7554878332	4.7476576642	4.7206593267	4.3111252349	4.7189514742	4.8337882134	4.9140906669
ENSG00000143466	5.3724545023	5.4719027224	5.5722753607	5.779358853	6.1974583183	5.5427378823	5.5910492054	5.6432520615	5.4672966774	5.3996473032	5.32993947	5.1798432069	5.0311807601	5.7473732683	5.7935263336	5.7542050557
ENSG00000126247	13.3009424491	13.2773057366	13.2537704837	13.2079012429	13.0385980849	13.1067991303	13.1873583546	13.2479449972	13.6937722229	13.5774955604	13.4613894495	13.2295730749	13.4581785443	13.5173793944	13.5107086206	13.5023596773
ENSG00000083457	11.0354224516	11.01603366	10.9972270417	10.9591244639	10.7434098823	10.7958951641	10.640992253	10.5044857356	11.0301567557	10.9898276832	10.9491398684	10.8669472953	11.0891756452	10.937632917	10.7037421059	10.5230466602
ENSG00000235453	10.7765911045	10.68086267	10.5855622676	10.3939765528	10.2259362824	10.2054588539	10.5717908132	10.8804348361	10.5004551526	10.5009471998	10.5014063896	10.5026617403	9.5131174802	10.2886231943	10.6730201214	11.0167848742
ENSG00000167778	9.3857461296	9.2741977925	9.1625677532	8.9390276198	8.6730903429	8.9787939218	9.2195970575	9.3988537199	9.3791873515	9.3410130947	9.3035819863	9.2339166952	9.6382039328	9.1889684443	9.1850037584	9.2255597509
ENSG00000212899	14.2717338248	14.1003301536	13.9259637907	13.5603760164	13.5604288437	13.1711599785	13.147642665	13.171764422	13.5559531036	13.6436030888	13.731253074	13.9065530444	13.4110666858	13.5544638439	13.666359125	13.7478631605
ENSG00000178015	14.131858006	13.8020256403	13.4705647241	12.7970004148	13.1703933689	13.3944956097	13.5462394191	13.6549677927	13.2775987976	13.3484587513	13.4191210618	13.5595985552	13.7871738895	13.9254169763	13.8309050477	13.7320590475
ENSG00000125520	14.7782162128	14.7485117857	14.7190972146	14.6619800043	14.9965505423	14.8224503387	14.7351795545	14.6783168612	14.6136262372	14.6131560449	14.6130867275	14.6157560585	14.6406147171	14.6102217267	14.6284004191	14.6433746859
ENSG00000234776	6.3067620368	6.3353183931	6.3634336028	6.4179001897	5.6657277807	5.9105747506	5.9815437238	6.0160444802	6.2911412292	6.3733830661	6.4554886363	6.6196466354	6.3067160779	6.0740612692	5.9365596679	5.8334529491
ENSG00000185896	15.1011849119	15.1421305529	15.1839340352	15.2717125557	15.1978745798	15.3269170222	15.3018097965	15.2851868321	15.1366705167	15.1699412988	15.2032120808	15.269753645	15.3551744962	15.2671025315	15.2108355047	15.1688735326
ENSG00000257621	7.6673621378	7.5821675363	7.4968428333	7.3245842241	6.9750995782	7.5124896006	7.8151226818	8.0142315783	7.3035152087	7.2807990242	7.257415915	7.2095633265	6.8012540496	7.165478435	7.3752565728	7.5145446093
ENSG00000099715	4.9558282791	4.9597598626	4.9637971061	4.970268957	4.2263734872	4.5366092201	4.7757571313	4.9473534932	5.0662548368	5.0393276998	5.0118251922	4.9506029763	4.7494387222	4.878648876	4.9124763898	4.9206243359
ENSG00000206562	9.6463995787	9.6629855353	9.6798442074	9.7148563998	10.0973288839	9.9205722178	9.7803935861	9.6725407491	9.7780079081	9.730151646	9.6820453138	9.5856807383	10.2179078732	10.0403671446	9.8662375371	9.7261323255
ENSG00000164818	9.3758966236	9.2946946479	9.213811427	9.0533919261	8.6782957001	8.758983128	8.9258450608	9.0572880837	9.4092442881	9.2480167142	9.0865984623	8.7639282645	9.1914990304	9.1862916751	9.1597044108	9.1366429396
ENSG00000011198	10.9050651785	10.9249328143	10.9450551211	10.9855388135	11.0772199885	10.8705696818	10.7789165462	10.6935672047	10.9777874271	10.9899443893	11.0026107157	11.0301994403	10.2924166697	10.3112330745	10.6121544531	10.7454527102
ENSG00000104808	6.2054369086	6.1568442124	6.1074176034	6.0027576056	5.9722206627	6.040178721	6.1020732762	6.1477677414	5.9821096116	5.9800530022	5.9779699185	5.9736881059	6.3786015559	6.2197563676	6.0726545949	5.9629697108
ENSG00000135698	8.6900108911	8.6213431753	8.5531601032	8.4160353001	7.9198521836	7.5001907102	7.8993253015	8.2673147184	8.7626316274	8.6564061515	8.5500472092	8.3386674302	7.1799694633	7.6370447494	8.2140639802	8.657107286
ENSG00000116604	10.4665503271	10.4466178473	10.4257658719	10.377502996	9.8501618694	10.228258855	10.1862628434	10.1079216797	10.3562721894	10.3955329419	10.4339916854	10.5055527339	10.262271913	10.0780412109	10.0721886838	10.0835600639
ENSG00000171517	4.3627193696	4.419999803	4.4780166732	4.5986289183	4.4164124087	4.3958151621	4.4502037231	4.4986223492	4.640462077	4.5936070611	4.5455877912	4.4403436004	4.3840425938	4.415432915	4.4926187486	4.5573500838
ENSG00000124224	6.6694517269	6.6526203273	6.6359539203	6.6045808041	6.4724491187	6.422575808	6.336995258	6.2704003913	6.3754683449	6.51882721	6.6605844696	6.9386702387	6.5624203255	6.6760149891	6.6095741426	6.533546216
ENSG00000101577	8.3613104393	8.4513341635	8.5413744304	8.7215448824	8.7394525807	8.540280767	8.3984788749	8.2842396957	8.3589862362	8.4385900785	8.5178756025	8.6777733168	8.5861286113	8.6249977715	8.4971428338	8.3788114946
ENSG00000198569	8.4365070169	8.1400686977	7.8416592022	7.229158084	7.5015018448	8.0239538109	7.9811550395	7.9317753155	8.177689067	8.1821629138	8.1867670468	8.1975098716	8.5571958359	8.3120713201	8.1776109722	8.0898198192
ENSG00000129951	5.360481764	5.3890936714	5.4175206572	5.4720719089	5.0556480726	4.9781007771	5.0567168099	5.1185611964	5.2955227829	5.3537392288	5.410587205	5.5165894123	4.875484861	5.1791578563	5.3669299292	5.4977537328
ENSG00000169045	14.4655088641	14.4848417368	14.5042231095	14.543208102	14.5902590727	14.432006828	14.3214641287	14.244818097	14.6255562614	14.6245192035	14.6234889485	14.6214575571	14.4645132134	14.5135677259	14.2929225045	14.0969835192
ENSG00000170477	6.179639517	6.1507839853	6.1210028533	6.0560035983	5.3608525744	5.7503422611	5.8502154314	5.8939680745	6.373526629	6.324118477	6.2747785967	6.1756644303	6.1285408283	5.8694977114	5.7180924696	5.6114364385
ENSG00000169567	17.0755027141	17.0829174995	17.0913865032	17.1135760179	16.8189217811	16.8833385565	17.0340953564	17.1492870461	17.3102389661	17.2121304606	17.1136880199	16.9154802464	17.0427527644	16.9392891099	16.9662732494	16.9949510944
ENSG00000160094	9.8879278888	9.7902479721	9.692922285	9.4972867224	9.130452617	9.1872643683	9.4485763201	9.6697180366	9.8363068558	9.7108879658	9.585566048	9.3359900006	8.370396172	8.4233472049	9.1701183878	9.6092168248
ENSG00000122691	7.5273684926	7.5617839501	7.5951862875	7.656487903	7.9382253275	7.901210996	8.1197606808	8.3110245839	7.5952004801	7.6603166201	7.7255053049	7.8583738898	7.640404338	7.9765176042	8.2281255076	8.409117552
ENSG00000198252	9.9790877853	10.001818259	10.0249751416	10.0727973136	9.718898518	9.8985317882	9.8946554276	9.8721096482	9.8695297176	9.9157485575	9.9623432076	10.0578498483	9.772843793	9.7714771465	9.8030726226	9.8149209262
ENSG00000178127	13.657853509	13.6585344885	13.6600471376	13.6671036199	13.6881699679	13.3500675531	13.456837138	13.5795435905	13.7851107469	13.7085458153	13.63192187	13.4784808161	13.4438611107	13.5516590609	13.6165957005	13.6684842015
ENSG00000121621	9.1721971324	9.2407961038	9.3096921535	9.4473077019	9.4408847279	8.6469424831	8.5132356505	8.4388829296	8.5184579153	8.7824461331	9.0447174788	9.5590041672	8.6734729175	9.0336355596	8.9908868679	8.9205930166
ENSG00000149262	9.9013783081	9.8956202557	9.8892373129	9.8749716785	10.2192168833	10.4974400217	10.4146531119	10.3151937584	10.0341157696	9.9739402573	9.9137495434	9.7936564421	10.4971924597	10.4985535304	10.2678718914	10.1813662768
ENSG00000147586	12.1058083226	12.0788423209	12.0520994331	11.9995883766	11.8058085123	11.9568220031	12.0297400818	12.0857684175	12.1854723343	12.1852773022	12.1855606535	12.1888652964	11.7572700531	11.8841267686	12.0436744644	12.1630652103
ENSG00000101096	6.5318625937	6.5126696735	6.4936056457	6.4577363759	7.8402326479	6.972186668	6.166010959	5.5661128317	6.3779073557	6.5141597157	6.6514406478	6.9293754664	6.5031548054	6.9791308684	6.5212793487	6.085342838
ENSG00000146676	10.9014859011	10.8917777218	10.8815403341	10.8578758297	10.3872580398	10.7988884709	10.7994123939	10.8318169798	10.8150606573	10.8325013034	10.8502408251	10.8872263037	10.723739746	10.6275879355	10.6405279747	10.6617930991
ENSG00000119640	11.8654860284	11.8188485337	11.7730201206	11.6841616732	11.6920538395	11.3592471139	11.640485127	11.9166954933	11.6398307117	11.6324816018	11.6255638837	11.6155658127	10.9011332687	11.3501534613	11.7141414726	11.9796645238
ENSG00000101365	10.6289722638	10.6735967574	10.7178495864	10.8059811088	10.3588349921	10.8741171212	10.6289283391	10.6597296117	10.9407813428	10.7627005395	10.5845575944	10.2275335561	10.8789831495	10.7780019884	10.7098426533	10.6640414132
ENSG00000167377	6.7058100186	6.9040634376	7.1023145075	7.4983627522	7.5865735662	7.1601112844	7.1945988153	7.1554726558	6.9653805758	7.0954510793	7.224983724	7.4843384732	6.6646709703	6.9433137088	7.0763467115	7.1553687954
ENSG00000164120	6.4323845783	6.3730178223	6.3136510663	6.1949175542	5.6314145638	5.7776754107	5.8758241679	5.956323384	5.4057789108	5.4100122623	5.4120518471	5.4054245445	4.9930323264	5.349243623	5.5105494137	5.6156924112
ENSG00000011201	9.3472599851	9.289423485	9.231842166	9.1169013751	8.6594879107	8.705298072	8.7876763486	8.8467877606	9.3115846579	9.1918275215	9.0720794612	8.8326873248	8.6116518971	8.666228646	8.6775856374	8.684157038
ENSG00000164465	8.3845943681	8.4405888521	8.4965433151	8.6077206355	8.3784296781	8.0585450538	7.786630791	7.5895040852	8.1718502398	8.3829118461	8.5938717372	9.0136642979	7.3479768551	7.6928681466	7.8980153949	8.0380140801
ENSG00000160813	13.8472445701	13.9213655344	13.995857711	14.1459795156	14.5852594785	14.1676779363	13.9962097899	13.8837508503	13.8694357306	13.9460852174	14.0229402327	14.1776777029	13.9530718633	13.9967193659	14.0328432676	14.058399557
ENSG00000188171	9.0044237211	9.0027044887	9.0006700104	8.9943397833	8.4707621411	8.6825295499	8.5965890304	8.5745778532	8.767107572	8.8975811589	9.0283389945	9.2886054296	8.498200286	8.5787993274	8.6465269691	8.6949020274
ENSG00000175505	8.4192817098	8.4356521603	8.4519602995	8.483832887	7.8883536472	8.117536638	8.2308046411	8.3030157668	8.6367014431	8.5551402076	8.4734994143	8.3102264686	8.0555073104	7.7959404324	8.0457701377	8.162734674
ENSG00000123908	10.7833264337	10.8168603256	10.8509334944	10.9217196585	11.2261010878	10.9708753009	10.8783694408	10.8240563593	10.8408987985	10.8830640986	10.9252153124	11.0094686765	11.0721987606	11.0151865881	10.945210427	10.8945920175
ENSG00000050555	8.6154449477	8.4966092886	8.3778087735	8.1406182018	7.7953581568	7.9452271532	8.1946397871	8.3935596098	9.1206506722	9.0893637958	9.058671843	8.9978867283	8.6395383077	8.7524246898	8.906974731	9.0292026185
ENSG00000161395	8.6704292774	8.6237520951	8.5768731057	8.4831683231	8.0260080707	8.2797125405	8.6107718183	8.8686262084	8.7036851793	8.7099286627	8.7164863306	8.7312603914	7.9578663798	8.2177862627	8.6420361405	8.9756140416
ENSG00000182463	8.7523953708	8.8132976581	8.8747298312	8.9998500036	8.951785762	8.3955347415	8.7809133532	8.9980729723	8.6142944342	8.6394707369	8.6644052463	8.7129395396	7.7697010746	8.1188469144	8.5441786082	8.8598444917
ENSG00000185808	10.0393776754	9.9742402612	9.9097921401	9.7831696754	10.2589854624	10.2809587376	10.2653436012	10.2450346316	10.0311121002	9.9899139893	9.9486349117	9.8657627475	10.3450191735	10.3219089293	10.2998104822	10.2834562557
ENSG00000204612	5.3035813277	5.3833980377	5.4618886615	5.612017091	5.9200280489	5.482741404	5.33971636	5.2628904419	5.1740039088	5.2556224771	5.3370530403	5.4991169964	5.1574560586	5.2058854977	5.1796642727	5.1524214485
ENSG00000166851	10.0637423656	9.9902228074	9.9165932693	9.7697316174	9.4118072697	9.5517014199	9.2260830687	9.0482649672	10.3343208937	10.1503045801	9.9662912444	9.5980903147	10.0579089943	10.0605855856	10.0605855856	10.0605855856
ENSG00000165233	11.9102432905	11.8444987712	11.7783933677	11.6428836218	11.4125785568	11.8131144118	12.0251605152	12.1591214887	11.7531580723	11.7462508691	11.7395872984	11.726266688	12.3130371871	12.2105931712	12.1613999961	12.1319908128
ENSG00000168958	14.1300638526	14.1575976308	14.1852186837	14.2430330183	14.2875221283	14.4928885526	14.5903317285	14.6531149788	14.4450254804	14.3766737312	14.3083219819	14.1716184834	14.5657919609	14.5881527362	14.617917814	14.6413802592
ENSG00000106089	9.296865508	9.5097450429	9.720935138	10.1347443276	10.6507147359	10.2005564765	9.7642254589	9.4359185043	9.1742591364	9.3689410158	9.5620833431	9.9366400642	10.16264217	10.0132786822	9.6969193067	9.443022563
ENSG00000014138	10.2073473318	10.2465690189	10.2857594538	10.3659568665	11.2415514938	10.0125486452	10.3116895992	10.3250891086	10.4394359148	10.3467502598	10.2537981383	10.0664271136	9.574067878	9.9212169135	10.0798930413	10.2613772284
ENSG00000077157	6.5733736633	6.565993146	6.5586561059	6.5454392219	6.7130968659	6.8805169188	6.8264596537	6.7942883237	6.249708522	6.3737420697	6.4977412131	6.7452865867	6.509244377	6.4854235676	6.4411810418	6.4050149179
ENSG00000146700	9.7660143222	9.5530088646	9.3387918394	8.9014422005	8.8470920203	9.618079113	9.4530262652	9.3433421003	9.8010548277	9.7151726613	9.6298840532	9.4616448604	10.2725389487	9.7731780819	9.4454880743	9.2148791461
ENSG00000057663	9.6111824904	9.6144108986	9.618261314	9.6284332719	9.668935412	9.62126833	9.4982441115	9.396256463	9.6566180609	9.6681363969	9.6797007046	9.7047080836	9.7591817947	9.6912377702	9.5129066293	9.3678506479
ENSG00000138738	7.0261074416	7.0243869023	7.0233125361	7.0226160542	7.5326586265	7.3704073984	7.3384534552	7.3307310573	6.4136662586	6.5904758278	6.7672599345	7.120543605	6.7937418372	6.9557559424	7.2139194996	7.4022195064
ENSG00000117519	10.4673376717	10.3758074629	10.2839934923	10.0986807124	9.9443916611	9.7698904509	9.6902679767	9.6412181204	10.5308649244	10.4505965909	10.370810789	10.2141364867	9.451948844	9.4860900522	9.5780121224	9.6554783367
